time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
111420.000000,0.2023869320,0.2022247547,0.2017659269,0.2009989893,0.1999205276,0.1985119426,0.1967732842,0.1946989435,0.1922478306,0.1894218652,0.1861805920,0.1824814296,0.1782800144,0.1734973515,0.1680330252,0.1617337993,0.1543539032,0.1454475369,0.1341125104,0.1177388053,0.0592269148
111480.000000,0.2023233027,0.2021612118,0.2017026286,0.2009360989,0.1998582091,0.1984503677,0.1967126223,0.1946393639,0.1921895193,0.1893650030,0.1861253736,0.1824280632,0.1782287209,0.1734483770,0.1679866470,0.1616903433,0.1543137731,0.1454112774,0.1340809466,0.1177135497,0.0592159836
111540.000000,0.2022598298,0.2020978252,0.2016394858,0.2008733630,0.1997960433,0.1983889436,0.1966521086,0.1945799294,0.1921313497,0.1893082783,0.1860702883,0.1823748249,0.1781775497,0.1733995185,0.1679403780,0.1616469887,0.1542737357,0.1453751006,0.1340494536,0.1176883494,0.0592050939
111600.000000,0.2021963569,0.2020344386,0.2015763431,0.2008106270,0.1997338776,0.1983275194,0.1965915948,0.1945204949,0.1920731800,0.1892515536,0.1860152029,0.1823215866,0.1781263785,0.1733506601,0.1678941090,0.1616036341,0.1542336983,0.1453389238,0.1340179607,0.1176631492,0.0591942042
111660.000000,0.2021330398,0.2019712076,0.2015133552,0.2007480448,0.1996718640,0.1982662453,0.1965312287,0.1944612050,0.1920151514,0.1891949660,0.1859602501,0.1822684757,0.1780753292,0.1733019172,0.1678479486,0.1615603805,0.1541937532,0.1453028293,0.1339865382,0.1176380041,0.0591833559
111720.000000,0.2020697227,0.2019079766,0.2014503674,0.2006854626,0.1996098505,0.1982049713,0.1964708625,0.1944019150,0.1919571228,0.1891383784,0.1859052973,0.1822153649,0.1780242799,0.1732531744,0.1678017883,0.1615171269,0.1541538082,0.1452667349,0.1339551158,0.1176128590,0.0591725075
111780.000000,0.2020065609,0.2018449006,0.2013875339,0.2006230335,0.1995479885,0.1981438467,0.1964106433,0.1943427691,0.1918992347,0.1890819273,0.1858504766,0.1821623810,0.1779733520,0.1732045467,0.1677557363,0.1614739739,0.1541139550,0.1452307225,0.1339237637,0.1175877689,0.0591617003
111840.000000,0.2019433991,0.2017818246,0.2013247004,0.2005606045,0.1994861265,0.1980827222,0.1963504241,0.1942836232,0.1918413466,0.1890254762,0.1857956558,0.1821093972,0.1779224241,0.1731559191,0.1677096843,0.1614308210,0.1540741019,0.1451947102,0.1338924116,0.1175626788,0.0591508930
111900.000000,0.2018803920,0.2017189029,0.2012620205,0.2004983281,0.1994244156,0.1980217466,0.1962903513,0.1942246207,0.1917835984,0.1889691611,0.1857409666,0.1820565398,0.1778716172,0.1731074062,0.1676637401,0.1613877682,0.1540343404,0.1451587796,0.1338611295,0.1175376435,0.0591401267
111960.000000,0.2018173848,0.2016559813,0.2011993407,0.2004360516,0.1993627046,0.1979607710,0.1962302786,0.1941656182,0.1917258503,0.1889128460,0.1856862774,0.1820036825,0.1778208102,0.1730588934,0.1676177960,0.1613447155,0.1539945789,0.1451228490,0.1338298474,0.1175126082,0.0591293603
112020.000000,0.2017545316,0.2015932135,0.2011368141,0.2003739272,0.1993011441,0.1978999438,0.1961703517,0.1941067586,0.1916682416,0.1888566664,0.1856317192,0.1819509512,0.1777701238,0.1730104948,0.1675719594,0.1613017626,0.1539549087,0.1450869998,0.1337986351,0.1174876274,0.0591186346
112080.000000,0.2016916785,0.2015304457,0.2010742874,0.2003118027,0.1992395835,0.1978391165,0.1961104248,0.1940478990,0.1916106328,0.1888004868,0.1855771610,0.1818982200,0.1777194373,0.1729620963,0.1675261227,0.1612588097,0.1539152386,0.1450511507,0.1337674228,0.1174626467,0.0591079089
112140.000000,0.2016289788,0.2014678311,0.2010119132,0.2002498297,0.1991781728,0.1977784371,0.1960506431,0.1939891817,0.1915531630,0.1887444422,0.1855227333,0.1818456142,0.1776688709,0.1729138116,0.1674803932,0.1612159563,0.1538756593,0.1450153827,0.1337362800,0.1174377203,0.0590972237
112200.000000,0.2015662791,0.2014052165,0.2009495391,0.2001878566,0.1991167621,0.1977177577,0.1959908615,0.1939304645,0.1914956932,0.1886883975,0.1854683056,0.1817930085,0.1776183045,0.1728655270,0.1674346636,0.1611731029,0.1538360801,0.1449796147,0.1337051372,0.1174127939,0.0590865385
112260.000000,0.2015037323,0.2013427545,0.2008873169,0.2001260344,0.1990555006,0.1976572254,0.1959312246,0.1938718890,0.1914383617,0.1886324873,0.1854140080,0.1817405279,0.1775678577,0.1728173558,0.1673890407,0.1611303487,0.1537965914,0.1449439276,0.1336740637,0.1173879218,0.0590758935
112320.000000,0.2014411854,0.2012802925,0.2008250946,0.2000642122,0.1989942391,0.1975966932,0.1958715878,0.1938133136,0.1913810302,0.1885765771,0.1853597103,0.1816880472,0.1775174108,0.1727691846,0.1673434178,0.1610875944,0.1537571028,0.1449082405,0.1336429901,0.1173630496,0.0590652486
112380.000000,0.2013787909,0.2012179825,0.2007630238,0.2000025402,0.1989331264,0.1975363077,0.1958120951,0.1937548793,0.1913238366,0.1885208009,0.1853055422,0.1816356912,0.1774670831,0.1727211265,0.1672979012,0.1610449389,0.1537177045,0.1448726340,0.1336119856,0.1173382314,0.0590546437
112440.000000,0.2013163963,0.2011556725,0.2007009529,0.1999408682,0.1988720136,0.1974759221,0.1957526024,0.1936964451,0.1912666429,0.1884650246,0.1852513741,0.1815833352,0.1774167554,0.1726730683,0.1672523847,0.1610022834,0.1536783061,0.1448370274,0.1335809811,0.1173134132,0.0590440388
112500.000000,0.2012541534,0.2010935140,0.2006390328,0.1998793459,0.1988110489,0.1974156827,0.1956932533,0.1936381516,0.1912095866,0.1884093818,0.1851973350,0.1815311033,0.1773665464,0.1726251228,0.1672069739,0.1609597262,0.1536389977,0.1448015012,0.1335500454,0.1172886488,0.0590334737
112560.000000,0.2011919104,0.2010313554,0.2005771127,0.1998178236,0.1987500842,0.1973554432,0.1956339042,0.1935798581,0.1911525302,0.1883537389,0.1851432960,0.1814788714,0.1773163374,0.1725771773,0.1671615632,0.1609171691,0.1535996893,0.1447659749,0.1335191097,0.1172638844,0.0590229087
112620.000000,0.2011298186,0.2009693477,0.2005153428,0.1997564504,0.1986892671,0.1972953493,0.1955746982,0.1935217048,0.1910956107,0.1882982290,0.1850893855,0.1814267632,0.1772662466,0.1725293439,0.1671162580,0.1608747100,0.1535604705,0.1447305286,0.1334882425,0.1172391736,0.0590123833
112680.000000,0.2010677268,0.2009073400,0.2004535729,0.1996950771,0.1986284500,0.1972352554,0.1955154922,0.1934635514,0.1910386911,0.1882427191,0.1850354750,0.1813746549,0.1772161558,0.1724815106,0.1670709528,0.1608322508,0.1535212517,0.1446950823,0.1334573753,0.1172144629,0.0590018579
112740.000000,0.2010057855,0.2008454826,0.2003919527,0.1996338524,0.1985677798,0.1971753064,0.1954564287,0.1934055377,0.1909819078,0.1881873415,0.1849816925,0.1813226699,0.1771661827,0.1724337890,0.1670257526,0.1607898894,0.1534821222,0.1446597157,0.1334265763,0.1171898055,0.0589913720
