time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
186240,0.156739,0.156637,0.156338,0.155840,0.155143,0.154238,0.153113,0.151758,0.150165,0.148314,0.146177,0.143731,0.140944,0.137738,0.134054,0.129768,0.124698,0.118492,0.110465,0.098614,0.053234
186300,0.156718,0.156615,0.156317,0.155819,0.155121,0.154217,0.153092,0.151738,0.150145,0.148294,0.146158,0.143713,0.140926,0.137721,0.134037,0.129753,0.124683,0.118479,0.110454,0.098605,0.053232
186360,0.156696,0.156594,0.156296,0.155797,0.155100,0.154196,0.153072,0.151718,0.150125,0.148275,0.146139,0.143695,0.140909,0.137704,0.134021,0.129737,0.124669,0.118466,0.110442,0.098595,0.053230
186420,0.156675,0.156572,0.156274,0.155776,0.155079,0.154175,0.153051,0.151698,0.150105,0.148256,0.146120,0.143676,0.140891,0.137687,0.134005,0.129722,0.124655,0.118452,0.110431,0.098586,0.053228
186480,0.156653,0.156551,0.156253,0.155755,0.155058,0.154154,0.153031,0.151677,0.150086,0.148236,0.146101,0.143658,0.140873,0.137670,0.133989,0.129706,0.124640,0.118439,0.110419,0.098576,0.053226
186540,0.156632,0.156530,0.156232,0.155734,0.155037,0.154134,0.153010,0.151657,0.150066,0.148217,0.146082,0.143639,0.140855,0.137653,0.133972,0.129691,0.124626,0.118426,0.110407,0.098567,0.053224
186600,0.156611,0.156508,0.156210,0.155713,0.155016,0.154113,0.152990,0.151637,0.150046,0.148197,0.146063,0.143621,0.140838,0.137636,0.133956,0.129676,0.124612,0.118413,0.110396,0.098557,0.053222
186660,0.156589,0.156487,0.156189,0.155691,0.154995,0.154092,0.152969,0.151617,0.150026,0.148178,0.146044,0.143603,0.140820,0.137619,0.133940,0.129660,0.124597,0.118400,0.110384,0.098548,0.053220
186720,0.156568,0.156466,0.156168,0.155670,0.154974,0.154071,0.152949,0.151597,0.150006,0.148158,0.146025,0.143584,0.140802,0.137602,0.133923,0.129645,0.124583,0.118387,0.110373,0.098538,0.053218
186780,0.156547,0.156444,0.156147,0.155649,0.154953,0.154051,0.152928,0.151576,0.149986,0.148139,0.146006,0.143566,0.140784,0.137585,0.133907,0.129629,0.124569,0.118374,0.110361,0.098529,0.053216
186840,0.156525,0.156423,0.156125,0.155628,0.154932,0.154030,0.152908,0.151556,0.149967,0.148120,0.145987,0.143548,0.140767,0.137568,0.133891,0.129614,0.124554,0.118361,0.110349,0.098519,0.053214
186900,0.156504,0.156402,0.156104,0.155607,0.154911,0.154009,0.152887,0.151536,0.149947,0.148100,0.145968,0.143529,0.140749,0.137551,0.133875,0.129599,0.124540,0.118348,0.110338,0.098510,0.053212
186960,0.156483,0.156380,0.156083,0.155586,0.154891,0.153988,0.152867,0.151516,0.149927,0.148081,0.145949,0.143511,0.140731,0.137533,0.133859,0.129583,0.124526,0.118335,0.110326,0.098500,0.053210
187020,0.156461,0.156359,0.156062,0.155565,0.154870,0.153968,0.152846,0.151496,0.149907,0.148062,0.145931,0.143493,0.140714,0.137517,0.133842,0.129568,0.124511,0.118321,0.110315,0.098491,0.053208
187080,0.156440,0.156338,0.156041,0.155544,0.154849,0.153947,0.152826,0.151476,0.149888,0.148042,0.145912,0.143474,0.140696,0.137500,0.133826,0.129553,0.124497,0.118308,0.110303,0.098482,0.053206
187140,0.156419,0.156317,0.156019,0.155523,0.154828,0.153926,0.152805,0.151456,0.149868,0.148023,0.145893,0.143456,0.140678,0.137483,0.133810,0.129538,0.124483,0.118295,0.110292,0.098472,0.053204
187200,0.156398,0.156295,0.155998,0.155502,0.154807,0.153906,0.152785,0.151436,0.149848,0.148004,0.145874,0.143438,0.140660,0.137466,0.133794,0.129522,0.124469,0.118282,0.110280,0.098463,0.053202
187260,0.156376,0.156274,0.155977,0.155481,0.154786,0.153885,0.152765,0.151415,0.149828,0.147984,0.145855,0.143419,0.140643,0.137449,0.133778,0.129507,0.124454,0.118269,0.110269,0.098453,0.053200
187320,0.156355,0.156253,0.155956,0.155460,0.154765,0.153864,0.152744,0.151395,0.149809,0.147965,0.145837,0.143401,0.140625,0.137432,0.133761,0.129492,0.124440,0.118256,0.110257,0.098444,0.053198
187380,0.156334,0.156232,0.155935,0.155439,0.154744,0.153844,0.152724,0.151375,0.149789,0.147946,0.145818,0.143383,0.140608,0.137415,0.133745,0.129476,0.124426,0.118243,0.110246,0.098434,0.053196
187440,0.156313,0.156211,0.155914,0.155418,0.154724,0.153823,0.152704,0.151355,0.149769,0.147927,0.145799,0.143365,0.140590,0.137398,0.133729,0.129461,0.124412,0.118230,0.110234,0.098425,0.053194
187500,0.156292,0.156189,0.155893,0.155397,0.154703,0.153803,0.152683,0.151335,0.149750,0.147907,0.145780,0.143347,0.140572,0.137381,0.133713,0.129446,0.124398,0.118217,0.110223,0.098416,0.053192
187560,0.156270,0.156168,0.155872,0.155376,0.154682,0.153782,0.152663,0.151315,0.149730,0.147888,0.145762,0.143328,0.140555,0.137364,0.133697,0.129431,0.124383,0.118204,0.110211,0.098406,0.053191
187620,0.156249,0.156147,0.155851,0.155355,0.154661,0.153761,0.152643,0.151295,0.149710,0.147869,0.145743,0.143310,0.140537,0.137347,0.133681,0.129416,0.124369,0.118191,0.110200,0.098397,0.053189
187680,0.156228,0.156126,0.155829,0.155334,0.154640,0.153741,0.152622,0.151275,0.149691,0.147850,0.145724,0.143292,0.140520,0.137330,0.133665,0.129400,0.124355,0.118178,0.110188,0.098387,0.053187
187740,0.156207,0.156105,0.155808,0.155313,0.154620,0.153720,0.152602,0.151255,0.149671,0.147831,0.145705,0.143274,0.140502,0.137313,0.133649,0.129385,0.124341,0.118165,0.110177,0.098378,0.053185
187800,0.156186,0.156084,0.155787,0.155292,0.154599,0.153700,0.152582,0.151235,0.149652,0.147811,0.145687,0.143256,0.140485,0.137297,0.133632,0.129370,0.124327,0.118152,0.110165,0.098369,0.053183
187860,0.156165,0.156063,0.155766,0.155271,0.154578,0.153679,0.152561,0.151215,0.149632,0.147792,0.145668,0.143238,0.140467,0.137280,0.133616,0.129355,0.124312,0.118139,0.110154,0.098359,0.053181
187920,0.156144,0.156042,0.155745,0.155250,0.154558,0.153659,0.152541,0.151195,0.149612,0.147773,0.145649,0.143219,0.140449,0.137263,0.133600,0.129340,0.124298,0.118126,0.110142,0.098350,0.053179
187980,0.156123,0.156021,0.155724,0.155229,0.154537,0.153638,0.152521,0.151176,0.149593,0.147754,0.145631,0.143201,0.140432,0.137246,0.133584,0.129324,0.124284,0.118114,0.110131,0.098340,0.053177
188040,0.156101,0.156000,0.155703,0.155209,0.154516,0.153618,0.152501,0.151156,0.149573,0.147735,0.145612,0.143183,0.140414,0.137229,0.133568,0.129309,0.124270,0.118101,0.110119,0.098331,0.053175
188100,0.156080,0.155979,0.155682,0.155188,0.154495,0.153597,0.152481,0.151136,0.149554,0.147716,0.145593,0.143165,0.140397,0.137212,0.133552,0.129294,0.124256,0.118088,0.110108,0.098322,0.053173
188160,0.156059,0.155958,0.155662,0.155167,0.154475,0.153577,0.152460,0.151116,0.149534,0.147697,0.145575,0.143147,0.140379,0.137196,0.133536,0.129279,0.124242,0.118075,0.110097,0.098312,0.053171
188220,0.156038,0.155937,0.155641,0.155146,0.154454,0.153556,0.152440,0.151096,0.149515,0.147677,0.145556,0.143129,0.140362,0.137179,0.133520,0.129264,0.124228,0.118062,0.110085,0.098303,0.053169
188280,0.156017,0.155916,0.155620,0.155125,0.154433,0.153536,0.152420,0.151076,0.149495,0.147658,0.145537,0.143111,0.140345,0.137162,0.133504,0.129249,0.124213,0.118049,0.110074,0.098294,0.053167
188340,0.155996,0.155895,0.155599,0.155104,0.154413,0.153516,0.152400,0.151056,0.149476,0.147639,0.145519,0.143093,0.140327,0.137145,0.133488,0.129234,0.124199,0.118036,0.110062,0.098284,0.053166
188400,0.155975,0.155874,0.155578,0.155084,0.154392,0.153495,0.152380,0.151036,0.149456,0.147620,0.145500,0.143075,0.140310,0.137128,0.133472,0.129218,0.124185,0.118023,0.110051,0.098275,0.053164
188460,0.155954,0.155853,0.155557,0.155063,0.154372,0.153475,0.152360,0.151017,0.149437,0.147601,0.145482,0.143057,0.140292,0.137112,0.133456,0.129203,0.124171,0.118010,0.110040,0.098266,0.053162
188520,0.155933,0.155832,0.155536,0.155042,0.154351,0.153454,0.152339,0.150997,0.149417,0.147582,0.145463,0.143039,0.140275,0.137095,0.133440,0.129188,0.124157,0.117997,0.110028,0.098256,0.053160
188580,0.155912,0.155811,0.155515,0.155021,0.154330,0.153434,0.152319,0.150977,0.149398,0.147563,0.145445,0.143021,0.140257,0.137078,0.133424,0.129173,0.124143,0.117985,0.110017,0.098247,0.053158
188640,0.155892,0.155790,0.155494,0.155001,0.154310,0.153414,0.152299,0.150957,0.149378,0.147544,0.145426,0.143003,0.140240,0.137062,0.133408,0.129158,0.124129,0.117972,0.110005,0.098238,0.053156
188700,0.155871,0.155769,0.155474,0.154980,0.154289,0.153393,0.152279,0.150937,0.149359,0.147525,0.145408,0.142985,0.140223,0.137045,0.133392,0.129143,0.124115,0.117959,0.109994,0.098228,0.053154
188760,0.155850,0.155748,0.155453,0.154959,0.154269,0.153373,0.152259,0.150918,0.149340,0.147506,0.145389,0.142967,0.140205,0.137028,0.133376,0.129128,0.124101,0.117946,0.109983,0.098219,0.053152
188820,0.155829,0.155727,0.155432,0.154939,0.154248,0.153353,0.152239,0.150898,0.149320,0.147487,0.145370,0.142949,0.140188,0.137011,0.133361,0.129113,0.124087,0.117933,0.109971,0.098210,0.053150
188880,0.155808,0.155706,0.155411,0.154918,0.154228,0.153332,0.152219,0.150878,0.149301,0.147468,0.145352,0.142931,0.140170,0.136995,0.133345,0.129098,0.124073,0.117920,0.109960,0.098201,0.053148
188940,0.155787,0.155686,0.155390,0.154897,0.154207,0.153312,0.152199,0.150858,0.149282,0.147449,0.145334,0.142913,0.140153,0.136978,0.133329,0.129083,0.124059,0.117907,0.109949,0.098191,0.053147
189000,0.155766,0.155665,0.155370,0.154877,0.154187,0.153292,0.152179,0.150839,0.149262,0.147430,0.145315,0.142895,0.140136,0.136961,0.133313,0.129068,0.124045,0.117895,0.109937,0.098182,0.053145
189060,0.155745,0.155644,0.155349,0.154856,0.154166,0.153271,0.152159,0.150819,0.149243,0.147411,0.145297,0.142877,0.140118,0.136945,0.133297,0.129053,0.124031,0.117882,0.109926,0.098173,0.053143
189120,0.155725,0.155623,0.155328,0.154835,0.154146,0.153251,0.152139,0.150799,0.149223,0.147392,0.145278,0.142859,0.140101,0.136928,0.133281,0.129038,0.124017,0.117869,0.109915,0.098163,0.053141
189180,0.155704,0.155602,0.155307,0.154815,0.154125,0.153231,0.152119,0.150780,0.149204,0.147374,0.145260,0.142841,0.140084,0.136912,0.133265,0.129023,0.124003,0.117856,0.109903,0.098154,0.053139
189240,0.155683,0.155582,0.155287,0.154794,0.154105,0.153211,0.152099,0.150760,0.149185,0.147355,0.145241,0.142823,0.140067,0.136895,0.133249,0.129008,0.123989,0.117844,0.109892,0.098145,0.053137
189300,0.155662,0.155561,0.155266,0.154774,0.154085,0.153191,0.152079,0.150740,0.149166,0.147336,0.145223,0.142805,0.140049,0.136878,0.133234,0.128993,0.123975,0.117831,0.109881,0.098136,0.053135
189360,0.155641,0.155540,0.155245,0.154753,0.154064,0.153170,0.152059,0.150721,0.149146,0.147317,0.145204,0.142787,0.140032,0.136862,0.133218,0.128978,0.123961,0.117818,0.109869,0.098126,0.053133
189420,0.155621,0.155519,0.155225,0.154732,0.154044,0.153150,0.152039,0.150701,0.149127,0.147298,0.145186,0.142770,0.140015,0.136845,0.133202,0.128963,0.123947,0.117805,0.109858,0.098117,0.053131
189480,0.155600,0.155499,0.155204,0.154712,0.154023,0.153130,0.152019,0.150681,0.149108,0.147279,0.145168,0.142752,0.139997,0.136829,0.133186,0.128948,0.123933,0.117792,0.109847,0.098108,0.053130
189540,0.155579,0.155478,0.155183,0.154691,0.154003,0.153110,0.151999,0.150662,0.149088,0.147260,0.145149,0.142734,0.139980,0.136812,0.133170,0.128933,0.123919,0.117780,0.109836,0.098099,0.053128
189600,0.155558,0.155457,0.155163,0.154671,0.153983,0.153090,0.151979,0.150642,0.149069,0.147241,0.145131,0.142716,0.139963,0.136795,0.133155,0.128918,0.123905,0.117767,0.109824,0.098090,0.053126
189660,0.155538,0.155436,0.155142,0.154650,0.153962,0.153069,0.151959,0.150623,0.149050,0.147223,0.145113,0.142698,0.139946,0.136779,0.133139,0.128903,0.123891,0.117754,0.109813,0.098080,0.053124
189720,0.155517,0.155416,0.155122,0.154630,0.153942,0.153049,0.151940,0.150603,0.149031,0.147204,0.145094,0.142680,0.139929,0.136762,0.133123,0.128888,0.123877,0.117742,0.109802,0.098071,0.053122
189780,0.155496,0.155395,0.155101,0.154609,0.153922,0.153029,0.151920,0.150583,0.149012,0.147185,0.145076,0.142663,0.139911,0.136746,0.133107,0.128873,0.123864,0.117729,0.109791,0.098062,0.053120
189840,0.155476,0.155374,0.155080,0.154589,0.153901,0.153009,0.151900,0.150564,0.148992,0.147166,0.145058,0.142645,0.139894,0.136729,0.133091,0.128859,0.123850,0.117716,0.109779,0.098053,0.053118
189900,0.155455,0.155354,0.155060,0.154568,0.153881,0.152989,0.151880,0.150544,0.148973,0.147147,0.145039,0.142627,0.139877,0.136713,0.133076,0.128844,0.123836,0.117703,0.109768,0.098043,0.053117
189960,0.155434,0.155333,0.155039,0.154548,0.153861,0.152969,0.151860,0.150525,0.148954,0.147129,0.145021,0.142609,0.139860,0.136696,0.133060,0.128829,0.123822,0.117691,0.109757,0.098034,0.053115
190020,0.155414,0.155313,0.155019,0.154528,0.153840,0.152949,0.151840,0.150505,0.148935,0.147110,0.145003,0.142591,0.139843,0.136680,0.133044,0.128814,0.123808,0.117678,0.109746,0.098025,0.053113
190080,0.155393,0.155292,0.154998,0.154507,0.153820,0.152929,0.151821,0.150486,0.148916,0.147091,0.144984,0.142574,0.139825,0.136663,0.133028,0.128799,0.123794,0.117665,0.109734,0.098016,0.053111
190140,0.155372,0.155271,0.154978,0.154487,0.153800,0.152909,0.151801,0.150466,0.148897,0.147073,0.144966,0.142556,0.139808,0.136647,0.133013,0.128784,0.123780,0.117653,0.109723,0.098007,0.053109
190200,0.155352,0.155251,0.154957,0.154466,0.153780,0.152889,0.151781,0.150447,0.148877,0.147054,0.144948,0.142538,0.139791,0.136630,0.132997,0.128769,0.123766,0.117640,0.109712,0.097998,0.053107
190260,0.155331,0.155230,0.154937,0.154446,0.153759,0.152869,0.151761,0.150427,0.148858,0.147035,0.144930,0.142521,0.139774,0.136614,0.132981,0.128755,0.123753,0.117627,0.109701,0.097988,0.053105
190320,0.155311,0.155210,0.154916,0.154426,0.153739,0.152849,0.151741,0.150408,0.148839,0.147016,0.144911,0.142503,0.139757,0.136598,0.132966,0.128740,0.123739,0.117615,0.109690,0.097979,0.053104
190380,0.155290,0.155189,0.154896,0.154405,0.153719,0.152829,0.151722,0.150389,0.148820,0.146998,0.144893,0.142485,0.139740,0.136581,0.132950,0.128725,0.123725,0.117602,0.109678,0.097970,0.053102
190440,0.155270,0.155169,0.154875,0.154385,0.153699,0.152809,0.151702,0.150369,0.148801,0.146979,0.144875,0.142468,0.139723,0.136565,0.132934,0.128710,0.123711,0.117589,0.109667,0.097961,0.053100
190500,0.155249,0.155148,0.154855,0.154365,0.153679,0.152789,0.151682,0.150350,0.148782,0.146960,0.144857,0.142450,0.139706,0.136548,0.132919,0.128695,0.123697,0.117577,0.109656,0.097952,0.053098
190560,0.155228,0.155128,0.154834,0.154344,0.153659,0.152769,0.151663,0.150330,0.148763,0.146942,0.144839,0.142432,0.139689,0.136532,0.132903,0.128681,0.123684,0.117564,0.109645,0.097943,0.053096
190620,0.155208,0.155107,0.154814,0.154324,0.153638,0.152749,0.151643,0.150311,0.148744,0.146923,0.144820,0.142415,0.139672,0.136515,0.132887,0.128666,0.123670,0.117552,0.109634,0.097933,0.053094
190680,0.155187,0.155087,0.154794,0.154304,0.153618,0.152729,0.151623,0.150291,0.148725,0.146904,0.144802,0.142397,0.139655,0.136499,0.132872,0.128651,0.123656,0.117539,0.109623,0.097924,0.053092
190740,0.155167,0.155066,0.154773,0.154283,0.153598,0.152709,0.151603,0.150272,0.148706,0.146886,0.144784,0.142379,0.139637,0.136483,0.132856,0.128636,0.123642,0.117526,0.109612,0.097915,0.053091
190800,0.155147,0.155046,0.154753,0.154263,0.153578,0.152689,0.151584,0.150253,0.148687,0.146867,0.144766,0.142362,0.139620,0.136466,0.132841,0.128622,0.123628,0.117514,0.109600,0.097906,0.053089
190860,0.155126,0.155025,0.154732,0.154243,0.153558,0.152669,0.151564,0.150233,0.148668,0.146849,0.144748,0.142344,0.139603,0.136450,0.132825,0.128607,0.123615,0.117501,0.109589,0.097897,0.053087
190920,0.155106,0.155005,0.154712,0.154223,0.153538,0.152649,0.151545,0.150214,0.148649,0.146830,0.144730,0.142326,0.139586,0.136434,0.132809,0.128592,0.123601,0.117489,0.109578,0.097888,0.053085
190980,0.155085,0.154984,0.154692,0.154202,0.153518,0.152629,0.151525,0.150195,0.148630,0.146812,0.144712,0.142309,0.139569,0.136417,0.132794,0.128577,0.123587,0.117476,0.109567,0.097879,0.053083
191040,0.155065,0.154964,0.154671,0.154182,0.153498,0.152610,0.151505,0.150175,0.148611,0.146793,0.144694,0.142291,0.139552,0.136401,0.132778,0.128563,0.123573,0.117463,0.109556,0.097870,0.053081
191100,0.155044,0.154944,0.154651,0.154162,0.153478,0.152590,0.151486,0.150156,0.148592,0.146774,0.144676,0.142274,0.139535,0.136385,0.132763,0.128548,0.123560,0.117451,0.109545,0.097861,0.053080
191160,0.155024,0.154923,0.154631,0.154142,0.153458,0.152570,0.151466,0.150137,0.148573,0.146756,0.144657,0.142256,0.139519,0.136368,0.132747,0.128533,0.123546,0.117438,0.109534,0.097851,0.053078
191220,0.155004,0.154903,0.154610,0.154122,0.153438,0.152550,0.151447,0.150118,0.148554,0.146737,0.144639,0.142239,0.139502,0.136352,0.132732,0.128519,0.123532,0.117426,0.109523,0.097842,0.053076
191280,0.154983,0.154883,0.154590,0.154101,0.153418,0.152530,0.151427,0.150098,0.148535,0.146719,0.144621,0.142221,0.139485,0.136336,0.132716,0.128504,0.123519,0.117413,0.109511,0.097833,0.053074
191340,0.154963,0.154862,0.154570,0.154081,0.153398,0.152510,0.151407,0.150079,0.148516,0.146700,0.144603,0.142204,0.139468,0.136320,0.132701,0.128489,0.123505,0.117401,0.109500,0.097824,0.053072
191400,0.154942,0.154842,0.154550,0.154061,0.153378,0.152491,0.151388,0.150060,0.148497,0.146682,0.144585,0.142186,0.139451,0.136303,0.132685,0.128475,0.123491,0.117388,0.109489,0.097815,0.053071
191460,0.154922,0.154822,0.154529,0.154041,0.153358,0.152471,0.151368,0.150041,0.148479,0.146663,0.144567,0.142169,0.139434,0.136287,0.132669,0.128460,0.123478,0.117376,0.109478,0.097806,0.053069
191520,0.154902,0.154801,0.154509,0.154021,0.153338,0.152451,0.151349,0.150021,0.148460,0.146645,0.144549,0.142151,0.139417,0.136271,0.132654,0.128445,0.123464,0.117363,0.109467,0.097797,0.053067
191580,0.154881,0.154781,0.154489,0.154001,0.153318,0.152431,0.151329,0.150002,0.148441,0.146626,0.144531,0.142134,0.139400,0.136255,0.132639,0.128431,0.123450,0.117351,0.109456,0.097788,0.053065
191640,0.154861,0.154761,0.154469,0.153981,0.153298,0.152412,0.151310,0.149983,0.148422,0.146608,0.144513,0.142116,0.139383,0.136238,0.132623,0.128416,0.123437,0.117338,0.109445,0.097779,0.053063
191700,0.154841,0.154740,0.154448,0.153961,0.153278,0.152392,0.151290,0.149964,0.148403,0.146590,0.144495,0.142099,0.139366,0.136222,0.132608,0.128401,0.123423,0.117326,0.109434,0.097770,0.053062
191760,0.154821,0.154720,0.154428,0.153940,0.153258,0.152372,0.151271,0.149945,0.148384,0.146571,0.144477,0.142081,0.139349,0.136206,0.132592,0.128387,0.123409,0.117313,0.109423,0.097761,0.053060
191820,0.154800,0.154700,0.154408,0.153920,0.153238,0.152352,0.151251,0.149925,0.148366,0.146553,0.144459,0.142064,0.139333,0.136190,0.132577,0.128372,0.123396,0.117301,0.109412,0.097752,0.053058
191880,0.154780,0.154680,0.154388,0.153900,0.153218,0.152333,0.151232,0.149906,0.148347,0.146534,0.144441,0.142046,0.139316,0.136174,0.132561,0.128357,0.123382,0.117288,0.109401,0.097743,0.053056
191940,0.154760,0.154660,0.154368,0.153880,0.153198,0.152313,0.151213,0.149887,0.148328,0.146516,0.144423,0.142029,0.139299,0.136157,0.132546,0.128343,0.123368,0.117276,0.109390,0.097734,0.053054
192000,0.154740,0.154639,0.154348,0.153860,0.153178,0.152293,0.151193,0.149868,0.148309,0.146498,0.144406,0.142012,0.139282,0.136141,0.132530,0.128328,0.123355,0.117263,0.109379,0.097725,0.053052
192060,0.154719,0.154619,0.154328,0.153840,0.153158,0.152274,0.151174,0.149849,0.148290,0.146479,0.144388,0.141994,0.139265,0.136125,0.132515,0.128314,0.123341,0.117251,0.109368,0.097716,0.053051
192120,0.154699,0.154599,0.154307,0.153820,0.153139,0.152254,0.151154,0.149830,0.148272,0.146461,0.144370,0.141977,0.139248,0.136109,0.132500,0.128299,0.123328,0.117239,0.109357,0.097707,0.053049
192180,0.154679,0.154579,0.154287,0.153800,0.153119,0.152235,0.151135,0.149811,0.148253,0.146443,0.144352,0.141959,0.139232,0.136093,0.132484,0.128285,0.123314,0.117226,0.109346,0.097698,0.053047
192240,0.154659,0.154559,0.154267,0.153780,0.153099,0.152215,0.151116,0.149792,0.148234,0.146424,0.144334,0.141942,0.139215,0.136077,0.132469,0.128270,0.123301,0.117214,0.109335,0.097689,0.053045
192300,0.154639,0.154538,0.154247,0.153760,0.153079,0.152195,0.151096,0.149773,0.148215,0.146406,0.144316,0.141925,0.139198,0.136060,0.132453,0.128256,0.123287,0.117201,0.109324,0.097680,0.053044
192360,0.154619,0.154518,0.154227,0.153740,0.153059,0.152176,0.151077,0.149754,0.148197,0.146388,0.144298,0.141907,0.139181,0.136044,0.132438,0.128241,0.123273,0.117189,0.109313,0.097671,0.053042
192420,0.154598,0.154498,0.154207,0.153720,0.153040,0.152156,0.151058,0.149735,0.148178,0.146369,0.144280,0.141890,0.139165,0.136028,0.132423,0.128227,0.123260,0.117176,0.109302,0.097662,0.053040
192480,0.154578,0.154478,0.154187,0.153701,0.153020,0.152137,0.151038,0.149715,0.148159,0.146351,0.144263,0.141873,0.139148,0.136012,0.132407,0.128212,0.123246,0.117164,0.109291,0.097653,0.053038
192540,0.154558,0.154458,0.154167,0.153681,0.153000,0.152117,0.151019,0.149696,0.148141,0.146333,0.144245,0.141855,0.139131,0.135996,0.132392,0.128197,0.123233,0.117152,0.109280,0.097644,0.053036
192600,0.154538,0.154438,0.154147,0.153661,0.152980,0.152097,0.151000,0.149677,0.148122,0.146314,0.144227,0.141838,0.139114,0.135980,0.132377,0.128183,0.123219,0.117139,0.109269,0.097635,0.053035
192660,0.154518,0.154418,0.154127,0.153641,0.152961,0.152078,0.150980,0.149658,0.148103,0.146296,0.144209,0.141821,0.139098,0.135964,0.132361,0.128169,0.123206,0.117127,0.109258,0.097626,0.053033
192720,0.154498,0.154398,0.154107,0.153621,0.152941,0.152058,0.150961,0.149639,0.148085,0.146278,0.144191,0.141803,0.139081,0.135948,0.132346,0.128154,0.123192,0.117115,0.109247,0.097617,0.053031
192780,0.154478,0.154378,0.154087,0.153601,0.152921,0.152039,0.150942,0.149620,0.148066,0.146260,0.144173,0.141786,0.139064,0.135932,0.132331,0.128140,0.123179,0.117102,0.109236,0.097608,0.053029
192840,0.154458,0.154358,0.154067,0.153581,0.152901,0.152019,0.150922,0.149602,0.148047,0.146241,0.144156,0.141769,0.139048,0.135916,0.132315,0.128125,0.123165,0.117090,0.109225,0.097599,0.053027
192900,0.154438,0.154338,0.154047,0.153561,0.152882,0.152000,0.150903,0.149583,0.148029,0.146223,0.144138,0.141752,0.139031,0.135900,0.132300,0.128111,0.123152,0.117078,0.109214,0.097590,0.053026
192960,0.154418,0.154318,0.154027,0.153542,0.152862,0.151980,0.150884,0.149564,0.148010,0.146205,0.144120,0.141734,0.139014,0.135884,0.132285,0.128096,0.123138,0.117065,0.109204,0.097581,0.053024
193020,0.154398,0.154298,0.154007,0.153522,0.152842,0.151961,0.150865,0.149545,0.147992,0.146187,0.144102,0.141717,0.138998,0.135868,0.132269,0.128082,0.123125,0.117053,0.109193,0.097572,0.053022
193080,0.154378,0.154278,0.153987,0.153502,0.152823,0.151941,0.150846,0.149526,0.147973,0.146169,0.144085,0.141700,0.138981,0.135852,0.132254,0.128067,0.123111,0.117041,0.109182,0.097563,0.053020
193140,0.154358,0.154258,0.153967,0.153482,0.152803,0.151922,0.150826,0.149507,0.147954,0.146150,0.144067,0.141683,0.138964,0.135836,0.132239,0.128053,0.123098,0.117028,0.109171,0.097554,0.053019
193200,0.154338,0.154238,0.153948,0.153462,0.152783,0.151903,0.150807,0.149488,0.147936,0.146132,0.144049,0.141666,0.138948,0.135820,0.132224,0.128038,0.123084,0.117016,0.109160,0.097545,0.053017
193260,0.154318,0.154218,0.153928,0.153443,0.152764,0.151883,0.150788,0.149469,0.147917,0.146114,0.144032,0.141648,0.138931,0.135804,0.132208,0.128024,0.123071,0.117004,0.109149,0.097536,0.053015
193320,0.154298,0.154198,0.153908,0.153423,0.152744,0.151864,0.150769,0.149450,0.147899,0.146096,0.144014,0.141631,0.138914,0.135788,0.132193,0.128010,0.123058,0.116991,0.109138,0.097527,0.053013
193380,0.154278,0.154178,0.153888,0.153403,0.152725,0.151844,0.150750,0.149431,0.147880,0.146078,0.143996,0.141614,0.138898,0.135772,0.132178,0.127995,0.123044,0.116979,0.109127,0.097518,0.053012
193440,0.154258,0.154158,0.153868,0.153383,0.152705,0.151825,0.150731,0.149413,0.147862,0.146060,0.143979,0.141597,0.138881,0.135756,0.132163,0.127981,0.123031,0.116967,0.109116,0.097510,0.053010
193500,0.154238,0.154138,0.153848,0.153364,0.152685,0.151806,0.150711,0.149394,0.147843,0.146042,0.143961,0.141580,0.138865,0.135740,0.132148,0.127967,0.123017,0.116954,0.109106,0.097501,0.053008
193560,0.154218,0.154118,0.153828,0.153344,0.152666,0.151786,0.150692,0.149375,0.147825,0.146024,0.143943,0.141563,0.138848,0.135724,0.132132,0.127952,0.123004,0.116942,0.109095,0.097492,0.053006
193620,0.154198,0.154098,0.153809,0.153324,0.152646,0.151767,0.150673,0.149356,0.147806,0.146005,0.143926,0.141545,0.138831,0.135708,0.132117,0.127938,0.122990,0.116930,0.109084,0.097483,0.053005
193680,0.154178,0.154079,0.153789,0.153304,0.152627,0.151748,0.150654,0.149337,0.147788,0.145987,0.143908,0.141528,0.138815,0.135692,0.132102,0.127924,0.122977,0.116918,0.109073,0.097474,0.053003
193740,0.154158,0.154059,0.153769,0.153285,0.152607,0.151728,0.150635,0.149318,0.147769,0.145969,0.143890,0.141511,0.138798,0.135676,0.132087,0.127909,0.122964,0.116905,0.109062,0.097465,0.053001
193800,0.154139,0.154039,0.153749,0.153265,0.152588,0.151709,0.150616,0.149300,0.147751,0.145951,0.143873,0.141494,0.138782,0.135661,0.132072,0.127895,0.122950,0.116893,0.109051,0.097456,0.052999
