time_s,time_h,z_m,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
85440,23.73333333,0.075,0.237938,0.237730,0.237124,0.236113,0.234702,0.232876,0.230614,0.227902,0.224729,0.221065,0.216865,0.212100,0.206718,0.200596,0.193647,0.185680,0.176414,0.165309,0.151320,0.131432,0.066529
85440,23.73333333,0.080,0.237052,0.236845,0.236244,0.235240,0.233839,0.232025,0.229779,0.227086,0.223934,0.220294,0.216122,0.211386,0.206037,0.199952,0.193042,0.185120,0.175903,0.164853,0.150929,0.131124,0.066335
85440,23.73333333,0.085,0.235833,0.235628,0.235033,0.234039,0.232651,0.230856,0.228631,0.225963,0.222841,0.219234,0.215099,0.210405,0.205102,0.199066,0.192212,0.184350,0.175200,0.164226,0.150392,0.130701,0.066070
85440,23.73333333,0.090,0.234065,0.233863,0.233276,0.232297,0.230929,0.229159,0.226966,0.224335,0.221256,0.217698,0.213617,0.208984,0.203747,0.197784,0.191010,0.183236,0.174184,0.163320,0.149615,0.130090,0.065693
85440,23.73333333,0.095,0.231585,0.231387,0.230812,0.229853,0.228514,0.226780,0.224631,0.222054,0.219035,0.215545,0.211542,0.206993,0.201850,0.195990,0.189329,0.181678,0.172763,0.162054,0.148530,0.129236,0.065175
85440,23.73333333,0.100,0.227882,0.227690,0.227134,0.226206,0.224909,0.223230,0.221148,0.218649,0.215721,0.212334,0.208446,0.204025,0.199022,0.193317,0.186824,0.179359,0.170648,0.160170,0.146915,0.127966,0.064428
85440,23.73333333,0.105,0.222378,0.222196,0.221667,0.220784,0.219550,0.217952,0.215969,0.213587,0.210794,0.207561,0.203844,0.199614,0.194819,0.189344,0.183102,0.175912,0.167506,0.157370,0.144515,0.126079,0.063363
85440,23.73333333,0.110,0.213869,0.213701,0.213213,0.212399,0.211261,0.209785,0.207953,0.205750,0.203163,0.200163,0.196710,0.192771,0.188297,0.183175,0.177321,0.170556,0.162621,0.153017,0.140782,0.123141,0.061812
85440,23.73333333,0.115,0.200011,0.199865,0.199441,0.198732,0.197741,0.196455,0.194855,0.192929,0.190663,0.188030,0.184990,0.181513,0.177550,0.172994,0.167764,0.161689,0.154521,0.145786,0.134571,0.118241,0.059505
85440,23.73333333,0.120,0.174763,0.174652,0.174328,0.173787,0.173029,0.172044,0.170818,0.169338,0.167593,0.165560,0.163204,0.160498,0.157400,0.153816,0.149673,0.144819,0.139033,0.131890,0.122572,0.108719,0.055953
85440,23.73333333,0.125,0.064365,0.064328,0.064223,0.064048,0.063804,0.063492,0.063110,0.062657,0.062136,0.061545,0.060884,0.060155,0.059356,0.058485,0.057542,0.056525,0.055431,0.054253,0.052980,0.051590,0.050026
85500,23.75000000,0.000,0.239843,0.239631,0.239016,0.237989,0.236556,0.234702,0.232406,0.229653,0.226434,0.222717,0.218458,0.213627,0.208173,0.201971,0.194935,0.186873,0.177502,0.166278,0.152150,0.132084,0.066946
85500,23.75000000,0.005,0.239842,0.239630,0.239015,0.237988,0.236555,0.234701,0.232405,0.229653,0.226433,0.222716,0.218457,0.213626,0.208172,0.201971,0.194935,0.186873,0.177502,0.166277,0.152150,0.132084,0.066945
85500,23.75000000,0.010,0.239840,0.239628,0.239013,0.237986,0.236553,0.234700,0.232403,0.229651,0.226431,0.222715,0.218456,0.213625,0.208171,0.201969,0.194934,0.186872,0.177501,0.166276,0.152149,0.132083,0.066945
85500,23.75000000,0.015,0.239837,0.239625,0.239010,0.237983,0.236550,0.234696,0.232400,0.229648,0.226428,0.222712,0.218453,0.213622,0.208168,0.201967,0.194931,0.186869,0.177499,0.166275,0.152148,0.132082,0.066944
85500,23.75000000,0.020,0.239830,0.239618,0.239003,0.237976,0.236544,0.234690,0.232394,0.229642,0.226422,0.222706,0.218447,0.213617,0.208163,0.201962,0.194927,0.186865,0.177495,0.166272,0.152145,0.132080,0.066943
85500,23.75000000,0.025,0.239819,0.239607,0.238992,0.237965,0.236533,0.234679,0.232383,0.229632,0.226413,0.222696,0.218438,0.213608,0.208155,0.201954,0.194920,0.186859,0.177489,0.166266,0.152141,0.132076,0.066941
85500,23.75000000,0.030,0.239801,0.239589,0.238974,0.237948,0.236515,0.234662,0.232367,0.229615,0.226397,0.222681,0.218424,0.213594,0.208141,0.201942,0.194908,0.186848,0.177479,0.166257,0.152133,0.132070,0.066937
85500,23.75000000,0.035,0.239773,0.239561,0.238946,0.237920,0.236488,0.234635,0.232340,0.229589,0.226372,0.222657,0.218400,0.213572,0.208120,0.201922,0.194889,0.186831,0.177464,0.166243,0.152121,0.132061,0.066931
85500,23.75000000,0.040,0.239729,0.239517,0.238902,0.237877,0.236445,0.234593,0.232299,0.229549,0.226332,0.222619,0.218364,0.213537,0.208087,0.201891,0.194860,0.186804,0.177439,0.166222,0.152103,0.132047,0.066922
85500,23.75000000,0.045,0.239662,0.239450,0.238836,0.237811,0.236380,0.234529,0.232236,0.229488,0.226273,0.222561,0.218308,0.213483,0.208036,0.201843,0.194815,0.186762,0.177401,0.166188,0.152074,0.132024,0.066907
85500,23.75000000,0.050,0.239561,0.239349,0.238736,0.237712,0.236282,0.234432,0.232141,0.229395,0.226183,0.222474,0.218224,0.213403,0.207960,0.201770,0.194747,0.186699,0.177344,0.166137,0.152030,0.131990,0.066885
85500,23.75000000,0.055,0.239412,0.239201,0.238588,0.237565,0.236137,0.234290,0.232001,0.229258,0.226050,0.222345,0.218100,0.213284,0.207846,0.201663,0.194647,0.186606,0.177259,0.166062,0.151966,0.131939,0.066853
85500,23.75000000,0.060,0.239196,0.238985,0.238373,0.237352,0.235927,0.234082,0.231798,0.229060,0.225856,0.222157,0.217919,0.213110,0.207681,0.201506,0.194500,0.186471,0.177136,0.165952,0.151871,0.131865,0.066805
85500,23.75000000,0.065,0.238887,0.238677,0.238067,0.237048,0.235626,0.233786,0.231507,0.228776,0.225579,0.221889,0.217660,0.212862,0.207444,0.201283,0.194290,0.186276,0.176958,0.165793,0.151736,0.131758,0.066737
85500,23.75000000,0.070,0.238454,0.238244,0.237636,0.236621,0.235203,0.233370,0.231099,0.228376,0.225190,0.221512,0.217296,0.212513,0.207111,0.200967,0.193995,0.186002,0.176708,0.165570,0.151545,0.131608,0.066641
85500,23.75000000,0.075,0.237821,0.237612,0.237007,0.235997,0.234587,0.232762,0.230502,0.227793,0.224622,0.220961,0.216765,0.212003,0.206625,0.200507,0.193563,0.185602,0.176343,0.165245,0.151265,0.131388,0.066501
85500,23.75000000,0.080,0.236936,0.236729,0.236128,0.235125,0.233725,0.231913,0.229668,0.226977,0.223828,0.220191,0.216022,0.211290,0.205945,0.199864,0.192960,0.185042,0.175832,0.164789,0.150874,0.131080,0.066307
85500,23.75000000,0.085,0.235718,0.235513,0.234918,0.233925,0.232539,0.230745,0.228521,0.225856,0.222736,0.219132,0.215000,0.210310,0.205010,0.198979,0.192130,0.184273,0.175130,0.164163,0.150338,0.130658,0.066043
85500,23.75000000,0.090,0.233952,0.233750,0.233164,0.232185,0.230819,0.229050,0.226858,0.224230,0.221153,0.217598,0.213520,0.208890,0.203657,0.197699,0.190930,0.183161,0.174115,0.163258,0.149562,0.130048,0.065667
85500,23.75000000,0.095,0.231474,0.231277,0.230703,0.229744,0.228406,0.226674,0.224527,0.221951,0.218934,0.215447,0.211447,0.206902,0.201762,0.195907,0.189250,0.181605,0.172696,0.161993,0.148477,0.129195,0.065150
85500,23.75000000,0.100,0.227775,0.227584,0.227028,0.226100,0.224805,0.223127,0.221046,0.218549,0.215623,0.212240,0.208354,0.203937,0.198937,0.193236,0.186748,0.179287,0.170583,0.160111,0.146864,0.127926,0.064404
85500,23.75000000,0.105,0.222276,0.222094,0.221566,0.220684,0.219451,0.217854,0.215872,0.213492,0.210701,0.207470,0.203757,0.199529,0.194738,0.189266,0.183029,0.175843,0.167443,0.157313,0.144466,0.126040,0.063342
85500,23.75000000,0.110,0.213774,0.213607,0.213120,0.212306,0.211168,0.209694,0.207863,0.205661,0.203076,0.200079,0.196628,0.192692,0.188221,0.183103,0.177252,0.170492,0.162562,0.152963,0.140736,0.123104,0.061793
85500,23.75000000,0.115,0.199927,0.199781,0.199358,0.198650,0.197659,0.196374,0.194775,0.192850,0.190586,0.187955,0.184917,0.181442,0.177482,0.172929,0.167702,0.161631,0.154467,0.145737,0.134528,0.118208,0.059490
85500,23.75000000,0.120,0.174697,0.174586,0.174262,0.173721,0.172964,0.171980,0.170754,0.169275,0.167531,0.165500,0.163145,0.160441,0.157345,0.153763,0.149622,0.144772,0.138989,0.131850,0.122537,0.108691,0.055943
85500,23.75000000,0.125,0.064342,0.064306,0.064200,0.064025,0.063783,0.063471,0.063089,0.062637,0.062117,0.061527,0.060867,0.060139,0.059342,0.058472,0.057531,0.056515,0.055423,0.054246,0.052975,0.051588,0.050026
85560,23.76666667,0.000,0.239723,0.239511,0.238897,0.237871,0.236439,0.234587,0.232292,0.229542,0.226325,0.222611,0.218355,0.213528,0.208078,0.201881,0.194850,0.186794,0.177430,0.166213,0.152094,0.132039,0.066917
85560,23.76666667,0.005,0.239722,0.239511,0.238896,0.237870,0.236438,0.234586,0.232291,0.229541,0.226324,0.222610,0.218355,0.213527,0.208077,0.201881,0.194850,0.186794,0.177429,0.166212,0.152094,0.132039,0.066917
85560,23.76666667,0.010,0.239720,0.239509,0.238894,0.237868,0.236437,0.234584,0.232290,0.229540,0.226323,0.222609,0.218353,0.213526,0.208076,0.201879,0.194849,0.186793,0.177428,0.166211,0.152093,0.132039,0.066916
85560,23.76666667,0.015,0.239717,0.239505,0.238891,0.237865,0.236433,0.234581,0.232286,0.229537,0.226320,0.222606,0.218350,0.213523,0.208073,0.201877,0.194846,0.186790,0.177426,0.166210,0.152092,0.132038,0.066916
85560,23.76666667,0.020,0.239710,0.239499,0.238884,0.237858,0.236427,0.234574,0.232280,0.229530,0.226314,0.222600,0.218345,0.213518,0.208069,0.201872,0.194842,0.186786,0.177423,0.166206,0.152089,0.132035,0.066914
85560,23.76666667,0.025,0.239699,0.239487,0.238873,0.237847,0.236416,0.234564,0.232270,0.229520,0.226304,0.222591,0.218336,0.213509,0.208060,0.201864,0.194835,0.186780,0.177417,0.166201,0.152084,0.132032,0.066912
85560,23.76666667,0.030,0.239681,0.239470,0.238855,0.237830,0.236398,0.234547,0.232253,0.229504,0.226288,0.222575,0.218321,0.213495,0.208047,0.201852,0.194823,0.186769,0.177407,0.166192,0.152077,0.132026,0.066908
85560,23.76666667,0.035,0.239653,0.239441,0.238827,0.237802,0.236371,0.234520,0.232227,0.229478,0.226263,0.222551,0.218298,0.213473,0.208026,0.201832,0.194804,0.186752,0.177391,0.166178,0.152065,0.132017,0.066902
85560,23.76666667,0.040,0.239609,0.239398,0.238784,0.237759,0.236328,0.234478,0.232185,0.229438,0.226224,0.222513,0.218261,0.213438,0.207993,0.201801,0.194775,0.186725,0.177366,0.166157,0.152047,0.132002,0.066893
85560,23.76666667,0.045,0.239542,0.239331,0.238717,0.237693,0.236263,0.234413,0.232122,0.229377,0.226164,0.222455,0.218206,0.213385,0.207942,0.201753,0.194730,0.186683,0.177329,0.166123,0.152018,0.131980,0.066879
85560,23.76666667,0.050,0.239441,0.239230,0.238617,0.237594,0.236165,0.234317,0.232028,0.229284,0.226074,0.222368,0.218122,0.213304,0.207865,0.201680,0.194663,0.186621,0.177272,0.166072,0.151974,0.131946,0.066857
85560,23.76666667,0.055,0.239293,0.239082,0.238469,0.237447,0.236021,0.234175,0.231888,0.229147,0.225941,0.222239,0.217997,0.213185,0.207752,0.201573,0.194562,0.186528,0.177187,0.165997,0.151910,0.131895,0.066824
85560,23.76666667,0.060,0.239077,0.238866,0.238255,0.237235,0.235810,0.233968,0.231685,0.228949,0.225748,0.222052,0.217817,0.213012,0.207587,0.201417,0.194416,0.186392,0.177063,0.165887,0.151815,0.131821,0.066777
85560,23.76666667,0.065,0.238769,0.238559,0.237949,0.236931,0.235510,0.233672,0.231395,0.228665,0.225472,0.221784,0.217558,0.212764,0.207350,0.201193,0.194206,0.186198,0.176886,0.165729,0.151680,0.131714,0.066709
85560,23.76666667,0.070,0.238336,0.238126,0.237518,0.236504,0.235088,0.233256,0.230986,0.228266,0.225083,0.221407,0.217195,0.212415,0.207018,0.200879,0.193911,0.185924,0.176636,0.165506,0.151489,0.131564,0.066613
85560,23.76666667,0.075,0.237703,0.237495,0.236890,0.235881,0.234472,0.232649,0.230391,0.227683,0.224515,0.220857,0.216664,0.211906,0.206532,0.200419,0.193480,0.185524,0.176271,0.165181,0.151210,0.131344,0.066473
85560,23.76666667,0.080,0.236820,0.236613,0.236012,0.235010,0.233611,0.231801,0.229558,0.226869,0.223722,0.220088,0.215922,0.211194,0.205853,0.199776,0.192877,0.184965,0.175761,0.164726,0.150820,0.131037,0.066280
85560,23.76666667,0.085,0.235604,0.235399,0.234804,0.233812,0.232427,0.230634,0.228412,0.225749,0.222631,0.219030,0.214902,0.210215,0.204919,0.198893,0.192048,0.184197,0.175060,0.164100,0.150283,0.130615,0.066016
85560,23.76666667,0.090,0.233839,0.233638,0.233052,0.232074,0.230708,0.228941,0.226751,0.224125,0.221050,0.217498,0.213423,0.208797,0.203568,0.197614,0.190849,0.183086,0.174046,0.163196,0.149508,0.130005,0.065641
85560,23.76666667,0.095,0.231364,0.231167,0.230593,0.229636,0.228298,0.226567,0.224422,0.221848,0.218834,0.215350,0.211352,0.206810,0.201675,0.195824,0.189171,0.181531,0.172628,0.161933,0.148425,0.129153,0.065125
85560,23.76666667,0.100,0.227669,0.227477,0.226922,0.225995,0.224700,0.223024,0.220945,0.218450,0.215526,0.212145,0.208262,0.203848,0.198852,0.193155,0.186671,0.179216,0.170517,0.160052,0.146813,0.127885,0.064381
85560,23.76666667,0.105,0.222175,0.221993,0.221465,0.220583,0.219351,0.217755,0.215775,0.213397,0.210608,0.207380,0.203669,0.199445,0.194657,0.189189,0.182955,0.175775,0.167380,0.157257,0.144417,0.126001,0.063320
85560,23.76666667,0.110,0.213680,0.213512,0.213026,0.212213,0.211076,0.209603,0.207773,0.205573,0.202990,0.199995,0.196546,0.192613,0.188145,0.183030,0.177184,0.170428,0.162503,0.152910,0.140690,0.123067,0.061774
85560,23.76666667,0.115,0.199843,0.199698,0.199274,0.198567,0.197577,0.196292,0.194695,0.192772,0.190509,0.187880,0.184844,0.181371,0.177414,0.172864,0.167640,0.161573,0.154414,0.145689,0.134486,0.118174,0.059475
85560,23.76666667,0.120,0.174631,0.174519,0.174196,0.173656,0.172899,0.171915,0.170690,0.169213,0.167470,0.165439,0.163087,0.160384,0.157290,0.153711,0.149572,0.144724,0.138945,0.131810,0.122501,0.108662,0.055934
85560,23.76666667,0.125,0.064319,0.064283,0.064178,0.064003,0.063761,0.063450,0.063068,0.062617,0.062098,0.061509,0.060850,0.060123,0.059327,0.058458,0.057519,0.056505,0.055415,0.054240,0.052971,0.051586,0.050026
85620,23.78333333,0.000,0.239604,0.239392,0.238778,0.237753,0.236322,0.234471,0.232179,0.229431,0.226216,0.222505,0.218253,0.213429,0.207984,0.201791,0.194766,0.186715,0.177357,0.166148,0.152038,0.131995,0.066888
85620,23.78333333,0.005,0.239603,0.239391,0.238777,0.237752,0.236322,0.234471,0.232178,0.229430,0.226216,0.222505,0.218252,0.213429,0.207983,0.201791,0.194765,0.186715,0.177357,0.166147,0.152038,0.131995,0.066888
85620,23.78333333,0.010,0.239601,0.239390,0.238775,0.237750,0.236320,0.234469,0.232176,0.229429,0.226214,0.222503,0.218251,0.213427,0.207982,0.201790,0.194764,0.186714,0.177356,0.166146,0.152037,0.131994,0.066888
85620,23.78333333,0.015,0.239597,0.239386,0.238772,0.237747,0.236316,0.234466,0.232173,0.229425,0.226211,0.222500,0.218248,0.213425,0.207979,0.201787,0.194762,0.186711,0.177354,0.166145,0.152036,0.131993,0.066887
85620,23.78333333,0.020,0.239591,0.239379,0.238765,0.237740,0.236310,0.234459,0.232167,0.229419,0.226205,0.222494,0.218243,0.213419,0.207974,0.201782,0.194757,0.186707,0.177350,0.166141,0.152033,0.131991,0.066886
85620,23.78333333,0.025,0.239580,0.239368,0.238754,0.237730,0.236299,0.234449,0.232156,0.229409,0.226195,0.222485,0.218233,0.213411,0.207966,0.201775,0.194750,0.186701,0.177344,0.166136,0.152028,0.131987,0.066883
85620,23.78333333,0.030,0.239562,0.239350,0.238736,0.237712,0.236282,0.234431,0.232140,0.229393,0.226179,0.222470,0.218219,0.213397,0.207952,0.201762,0.194738,0.186690,0.177334,0.166127,0.152021,0.131982,0.066880
85620,23.78333333,0.035,0.239534,0.239322,0.238708,0.237684,0.236254,0.234404,0.232113,0.229367,0.226154,0.222445,0.218195,0.213374,0.207931,0.201742,0.194720,0.186673,0.177319,0.166113,0.152009,0.131972,0.066874
85620,23.78333333,0.040,0.239490,0.239278,0.238665,0.237641,0.236212,0.234363,0.232072,0.229327,0.226115,0.222408,0.218159,0.213340,0.207898,0.201711,0.194691,0.186646,0.177294,0.166092,0.151990,0.131958,0.066864
85620,23.78333333,0.045,0.239423,0.239212,0.238598,0.237575,0.236147,0.234298,0.232009,0.229266,0.226056,0.222350,0.218103,0.213286,0.207847,0.201663,0.194646,0.186604,0.177256,0.166058,0.151962,0.131935,0.066850
85620,23.78333333,0.050,0.239322,0.239111,0.238499,0.237476,0.236049,0.234202,0.231915,0.229173,0.225966,0.222263,0.218020,0.213206,0.207771,0.201591,0.194578,0.186542,0.177199,0.166007,0.151918,0.131901,0.066828
85620,23.78333333,0.055,0.239174,0.238963,0.238351,0.237330,0.235904,0.234060,0.231775,0.229037,0.225833,0.222134,0.217895,0.213087,0.207658,0.201484,0.194478,0.186449,0.177115,0.165932,0.151854,0.131851,0.066796
85620,23.78333333,0.060,0.238958,0.238748,0.238137,0.237118,0.235694,0.233853,0.231572,0.228838,0.225640,0.221947,0.217715,0.212914,0.207493,0.201328,0.194332,0.186313,0.176991,0.165822,0.151760,0.131776,0.066748
85620,23.78333333,0.065,0.238651,0.238441,0.237831,0.236814,0.235395,0.233558,0.231282,0.228555,0.225364,0.221679,0.217457,0.212666,0.207257,0.201104,0.194122,0.186119,0.176814,0.165664,0.151624,0.131670,0.066680
85620,23.78333333,0.070,0.238218,0.238009,0.237401,0.236388,0.234973,0.233142,0.230875,0.228156,0.224976,0.221303,0.217094,0.212318,0.206924,0.200790,0.193827,0.185846,0.176565,0.165442,0.151434,0.131520,0.066585
85620,23.78333333,0.075,0.237586,0.237378,0.236774,0.235766,0.234358,0.232536,0.230280,0.227574,0.224409,0.220753,0.216564,0.211809,0.206439,0.200331,0.193397,0.185447,0.176200,0.165117,0.151155,0.131300,0.066446
85620,23.78333333,0.080,0.236704,0.236497,0.235897,0.234896,0.233498,0.231689,0.229448,0.226761,0.223617,0.219985,0.215823,0.211098,0.205761,0.199689,0.192794,0.184888,0.175691,0.164662,0.150765,0.130994,0.066252
85620,23.78333333,0.085,0.235489,0.235284,0.234690,0.233699,0.232315,0.230523,0.228304,0.225642,0.222527,0.218929,0.214803,0.210120,0.204829,0.198806,0.191967,0.184121,0.174990,0.164038,0.150229,0.130572,0.065989
85620,23.78333333,0.090,0.233727,0.233525,0.232940,0.231963,0.230598,0.228832,0.226644,0.224020,0.220948,0.217398,0.213327,0.208704,0.203478,0.197529,0.190769,0.183011,0.173977,0.163135,0.149455,0.129963,0.065615
85620,23.78333333,0.095,0.231254,0.231057,0.230484,0.229527,0.228191,0.226461,0.224317,0.221745,0.218733,0.215252,0.211258,0.206719,0.201587,0.195740,0.189093,0.181458,0.172561,0.161872,0.148373,0.129112,0.065100
85620,23.78333333,0.100,0.227562,0.227371,0.226816,0.225890,0.224596,0.222921,0.220844,0.218351,0.215429,0.212050,0.208171,0.203760,0.198768,0.193075,0.186595,0.179145,0.170452,0.159993,0.146762,0.127845,0.064357
85620,23.78333333,0.105,0.222073,0.221892,0.221364,0.220483,0.219252,0.217658,0.215679,0.213303,0.210516,0.207290,0.203582,0.199360,0.194576,0.189112,0.182882,0.175707,0.167317,0.157200,0.144368,0.125962,0.063298
85620,23.78333333,0.110,0.213586,0.213418,0.212932,0.212120,0.210984,0.209512,0.207683,0.205485,0.202903,0.199911,0.196464,0.192534,0.188070,0.182958,0.177115,0.170364,0.162444,0.152857,0.140644,0.123031,0.061756
85620,23.78333333,0.115,0.199760,0.199614,0.199191,0.198484,0.197495,0.196212,0.194615,0.192693,0.190432,0.187805,0.184771,0.181301,0.177346,0.172799,0.167579,0.161515,0.154360,0.145640,0.134444,0.118140,0.059460
85620,23.78333333,0.120,0.174565,0.174453,0.174130,0.173590,0.172834,0.171851,0.170627,0.169150,0.167409,0.165379,0.163028,0.160328,0.157235,0.153658,0.149522,0.144677,0.138901,0.131769,0.122466,0.108633,0.055925
85620,23.78333333,0.125,0.064296,0.064260,0.064155,0.063981,0.063739,0.063428,0.063048,0.062597,0.062079,0.061491,0.060833,0.060107,0.059313,0.058445,0.057507,0.056495,0.055406,0.054233,0.052967,0.051583,0.050026
85680,23.80000000,0.000,0.239484,0.239273,0.238659,0.237635,0.236206,0.234356,0.232066,0.229320,0.226108,0.222400,0.218151,0.213331,0.207889,0.201702,0.194681,0.186636,0.177285,0.166083,0.151982,0.131951,0.066860
85680,23.80000000,0.005,0.239484,0.239272,0.238659,0.237635,0.236205,0.234356,0.232065,0.229319,0.226107,0.222399,0.218150,0.213330,0.207889,0.201701,0.194681,0.186636,0.177284,0.166082,0.151982,0.131950,0.066859
85680,23.80000000,0.010,0.239482,0.239270,0.238657,0.237633,0.236203,0.234354,0.232063,0.229318,0.226106,0.222398,0.218149,0.213329,0.207887,0.201700,0.194679,0.186635,0.177283,0.166081,0.151981,0.131950,0.066859
85680,23.80000000,0.015,0.239478,0.239267,0.238653,0.237629,0.236200,0.234350,0.232060,0.229314,0.226103,0.222395,0.218146,0.213326,0.207885,0.201697,0.194677,0.186633,0.177281,0.166080,0.151980,0.131949,0.066858
85680,23.80000000,0.020,0.239472,0.239260,0.238647,0.237623,0.236193,0.234344,0.232054,0.229308,0.226097,0.222389,0.218140,0.213321,0.207880,0.201693,0.194673,0.186629,0.177278,0.166076,0.151977,0.131947,0.066857
85680,23.80000000,0.025,0.239461,0.239249,0.238636,0.237612,0.236183,0.234334,0.232043,0.229298,0.226087,0.222379,0.218131,0.213312,0.207872,0.201685,0.194666,0.186622,0.177272,0.166071,0.151972,0.131943,0.066855
85680,23.80000000,0.030,0.239443,0.239231,0.238618,0.237594,0.236165,0.234316,0.232027,0.229282,0.226071,0.222364,0.218117,0.213298,0.207858,0.201672,0.194654,0.186611,0.177262,0.166062,0.151965,0.131937,0.066851
85680,23.80000000,0.035,0.239414,0.239203,0.238590,0.237567,0.236138,0.234290,0.232000,0.229256,0.226046,0.222340,0.218093,0.213276,0.207837,0.201652,0.194635,0.186594,0.177246,0.166049,0.151953,0.131928,0.066845
85680,23.80000000,0.040,0.239371,0.239160,0.238546,0.237523,0.236095,0.234248,0.231959,0.229216,0.226007,0.222302,0.218057,0.213241,0.207804,0.201621,0.194606,0.186567,0.177222,0.166027,0.151934,0.131913,0.066836
85680,23.80000000,0.045,0.239304,0.239093,0.238480,0.237458,0.236030,0.234184,0.231896,0.229155,0.225947,0.222244,0.218001,0.213188,0.207753,0.201573,0.194561,0.186526,0.177184,0.165993,0.151906,0.131891,0.066821
85680,23.80000000,0.050,0.239203,0.238993,0.238380,0.237359,0.235932,0.234087,0.231802,0.229062,0.225858,0.222158,0.217918,0.213108,0.207677,0.201501,0.194494,0.186463,0.177127,0.165943,0.151862,0.131857,0.066800
85680,23.80000000,0.055,0.239055,0.238845,0.238233,0.237213,0.235788,0.233945,0.231662,0.228926,0.225725,0.222029,0.217794,0.212989,0.207564,0.201394,0.194393,0.186370,0.177043,0.165867,0.151798,0.131806,0.066767
85680,23.80000000,0.060,0.238840,0.238630,0.238019,0.237001,0.235578,0.233739,0.231460,0.228728,0.225532,0.221842,0.217613,0.212816,0.207399,0.201238,0.194247,0.186235,0.176919,0.165757,0.151704,0.131732,0.066720
85680,23.80000000,0.065,0.238532,0.238323,0.237714,0.236698,0.235279,0.233444,0.231170,0.228445,0.225256,0.221575,0.217356,0.212569,0.207163,0.201015,0.194038,0.186041,0.176742,0.165600,0.151569,0.131626,0.066652
85680,23.80000000,0.070,0.238100,0.237891,0.237284,0.236272,0.234858,0.233029,0.230763,0.228047,0.224869,0.221199,0.216993,0.212221,0.206831,0.200701,0.193744,0.185768,0.176493,0.165378,0.151378,0.131476,0.066557
85680,23.80000000,0.075,0.237470,0.237262,0.236658,0.235650,0.234244,0.232423,0.230169,0.227466,0.224303,0.220650,0.216463,0.211713,0.206347,0.200243,0.193313,0.185369,0.176129,0.165053,0.151100,0.131257,0.066418
85680,23.80000000,0.080,0.236588,0.236381,0.235782,0.234782,0.233385,0.231577,0.229338,0.226653,0.223511,0.219883,0.215723,0.211002,0.205669,0.199601,0.192712,0.184812,0.175620,0.164599,0.150710,0.130950,0.066225
85680,23.80000000,0.085,0.235375,0.235170,0.234577,0.233586,0.232203,0.230413,0.228195,0.225536,0.222423,0.218828,0.214705,0.210025,0.204738,0.198720,0.191885,0.184045,0.174921,0.163975,0.150175,0.130529,0.065963
85680,23.80000000,0.090,0.233614,0.233413,0.232828,0.231852,0.230488,0.228724,0.226537,0.223915,0.220845,0.217298,0.213230,0.208610,0.203389,0.197444,0.190689,0.182936,0.173909,0.163073,0.149402,0.129921,0.065589
85680,23.80000000,0.095,0.231145,0.230947,0.230375,0.229419,0.228084,0.226355,0.224213,0.221643,0.218633,0.215155,0.211163,0.206628,0.201500,0.195657,0.189014,0.181385,0.172494,0.161812,0.148320,0.129070,0.065075
85680,23.80000000,0.100,0.227456,0.227265,0.226711,0.225785,0.224493,0.222819,0.220743,0.218251,0.215332,0.211956,0.208080,0.203672,0.198683,0.192994,0.186519,0.179074,0.170386,0.159934,0.146711,0.127805,0.064334
85680,23.80000000,0.105,0.221972,0.221791,0.221264,0.220383,0.219153,0.217560,0.215583,0.213208,0.210424,0.207200,0.203494,0.199276,0.194495,0.189035,0.182810,0.175639,0.167254,0.157144,0.144319,0.125924,0.063277
85680,23.80000000,0.110,0.213492,0.213325,0.212839,0.212027,0.210892,0.209421,0.207594,0.205397,0.202817,0.199827,0.196383,0.192455,0.187994,0.182886,0.177047,0.170300,0.162385,0.152803,0.140597,0.122994,0.061737
85680,23.80000000,0.115,0.199677,0.199531,0.199108,0.198402,0.197413,0.196131,0.194536,0.192615,0.190355,0.187730,0.184698,0.181230,0.177278,0.172734,0.167517,0.161457,0.154307,0.145592,0.134402,0.118106,0.059445
85680,23.80000000,0.120,0.174498,0.174387,0.174065,0.173525,0.172769,0.171787,0.170564,0.169088,0.167347,0.165319,0.162970,0.160271,0.157180,0.153606,0.149472,0.144630,0.138857,0.131729,0.122431,0.108605,0.055916
85680,23.80000000,0.125,0.064274,0.064238,0.064133,0.063959,0.063717,0.063407,0.063027,0.062577,0.062060,0.061473,0.060816,0.060091,0.059298,0.058432,0.057496,0.056485,0.055398,0.054227,0.052962,0.051581,0.050026
85740,23.81666667,0.000,0.239365,0.239154,0.238541,0.237518,0.236089,0.234242,0.231953,0.229209,0.226000,0.222295,0.218049,0.213233,0.207795,0.201612,0.194597,0.186558,0.177212,0.166018,0.151926,0.131907,0.066831
